Non-trivial	Trivial
1.614803	1.126468
0.258977	0.03169
0.2862	0.319823
0.423584	0.308083
0.03149	0.038722
0.226994	0.599655
0.338972	0.699329
0.432698	0.163509
0.254967	0.169567
0.036426	0.103082
4.148421	2.357702
0.232484	0.617901
3.354523	0.060264
0.160277	0.054672
2.82576	1.529069
0.063672	0.066578
0.132232	0.093896
0.190604	0.122154
0.083325	0.065487
0.117356	0.066805
0.312225	0.835104
0.019076	0.023093
0.473598	0.047072
0.127088	0.102823
0	0
0.077835	0.071265
0.074957	0.085557
0.017898	0.051573
0.142217	0.095769
1.35005	0.099601
0.074803	0.030391
0.061775	0.088302
0.108572	0.064533
3.648838	4.536677
0.861048	0.799181
2.010371	1.203852
0.400515	0.392106
0.165082	0.155428
0.551309	0.532805
0.469379	0.369592
0.311809	0.215931
1.387244	0.416143
0.366493	0.356215
0.384164	0.241519
9.783223	1.043207
0.175032	0.177815
0.872026	0.315043
0.362926	0.325451
0.301125	0.11135
0	0
0.659256	0.216779
0.135225	0.130952
0.982268	2.122996
0.338802	0.059467
0.147876	0.137898
0.107671	0.071217
1.215178	2.622009
0.222571	0.151451
0.447786	0.294051
0.141166	0.115116
0.100205	0.084464
3.175741	0
1.679326	1.404839
0.449995	0.220939
1.115127	0.51725
0.591481	0.19764
1.995847	0.87077
1.128608	0.513926
2.435987	0.890752
0.290058	0.167171
0.948044	0.191404
3.394218	0
0.309913	0.221709
0.923635	0.595329
0.188124	0.128601
6.111963	6.734108
0.174381	0.135824
19.64523	17.45385
3.88435	5.552533
0.067258	0.115515
0.677847	0.465699
0	0
0.089549	0.074939
0.368696	0.192336
0.469858	0.439519
0.61025	0.378606
0.436072	0.490822
0.123651	0.126393
0.814074	0.264181
0.794098	0
0.119897	0.114721
0.414595	0.39504
0.650816	0.187846
0.364739	0.226693
6.803058	17.92427
0.781848	0.530364
0.326004	0.278716
0.232343	0.187309
3.323817	2.273568
10.08442	3.572552
0.249722	0.200487
0.725019	0.176316
1.89024	0.994901
0.489785	0.210036
0.323941	0.643405
0.376561	0.216371
0.173617	0.121197
0.124999	0.114732
0.153997	0.139165
0.287658	0.306728
0.333575	0.184864
0.185724	0.155571
0.311632	0.144162
2.33104	2.462081
0.500469	0.395534
1.664668	0.995103
0.147361	0.262589
1.104123	0.523848
0.108534	0.180404
0.190723	0.185087
0.268046	0.159681
0	1.352575
0.792218	0.66661
0.635799	0.745516
0.369307	0.135842
0.195716	0.164628
0.647948	0.62359
0.287962	0.217816
0.083114	0.09276
0.205676	0.168397
0.126328	0.079019
0.258255	0.096904
0.280434	0.122677
0.184513	0.181561
1.023633	0.950745
3.165358	2.417318
0.202317	0.161428
0.138932	0.131469
0.231297	0.092087
8.911222	9.046088
0.187972	0.11167
0.551198	0.262566
0.641466	0.542682
0.104882	0.099375
0.088115	0.113364
0.128374	0.119215
0.048174	0.088966
0.352486	0.253472
0.140554	0.226127
0.148942	0.119932
0.320664	0.206924
0.100064	0.099591
0.17437	0.224934
0.419873	0.35523
0.334973	0.148132
0.191081	0.229357
0.245231	0.244121
1.851047	0.437736
49.7938	0
0.113777	0.210644
0.133419	0.149363
1.17648	0.55031
0.367109	0.275847
7.554094	0
14.596	28.97443
0.724291	0.731487
0.301404	0.184572
0.282694	0.139041
0.779979	0.538073
1.745331	1.474453
0.239748	0.434238
0.712517	0.526035
1.652924	0.895985
1.432553	0.360284
0.31034	0.258433
0.647573	0.616212
2.100568	1.838225
1.401947	0.900787
0.112369	0.132102
0.056611	0.093526
1.101397	0.174903
0.214082	0.152496
1.412964	1.801013
0.538847	0.348357
0.145424	0.180961
0.216907	0.341411
1.211991	1.023606
2.781315	1.713891
0.180921	0.101772
0.237181	0.133016
0.429904	0.405071
0.093736	0.118839
0.364729	0.098425
0.121503	0.116198
0.205411	0.214437
0.577538	0.366472
0.357078	0.376731
0.726848	1.591603
0.359285	0.521198
0.644936	0.209213
1.044158	0.311101
0.482011	0.283462
0.138498	0.178878
0.240775	0.185257
0.066594	0.11473
0.162142	0.162075
0.797975	0.635162
0.193264	0.181337
0.192402	0.105754
0.406496	0.362089
0.079	0.150265
0.193562	0.123353
0.220615	0.227514
0.172449	0.165298
0.037447	0.074838
0.040113	0.088684
0.41827	0.408051
2.661448	0.778293
0.10297	0.088792
0.182357	0.191032
0.981144	0.278841
1.748139	1.306956
0.17563	0.113366
0	0
0.249445	0.067675
0.196045	0.046603
0.253279	0.132633
5.665919	4.836434
1.168421	0.606256
0.442156	0.27445
0.13485	0.089985
0.240982	0.223136
0	0
1.799048	1.432964
1.141409	0.310337
2.156229	1.070062
0.150472	0.099304
0.382614	0.06871
0.357844	0.329397
0.726119	0.713545
0.387091	0.191813
0.061131	0.070399
0.376208	0.232281
0.206186	0.06772
8.553958	2.254555
0.756824	0.15562
3.105278	1.98896
0.478184	0.359458
0.520456	0.498291
0.414615	0.431367
0.281168	0.092296
0.139127	0.14729
0.145063	0.142041
0.212538	0.127178
0.165943	0.32465
0.119787	0.086052
0.411107	0.310298
0.995885	0.582798
0.176169	0.138632
0.494519	0.141163
0.918205	0.472683
0.085874	0.082345
0.063728	0.056594
0.231354	0.346339
0.636797	0.362215
0.1764	0.155273
0.527931	0.23566
0.172563	0.077172
1.227973	0.287362
0.16093	0.09752
0.268306	0.139914
0.229628	0.164886
0.121715	0.160161
0.214293	0.134879
1.228066	0.175706
0.100848	0.095345
0.187119	0.115148
0.568654	0.810126
0.173203	0.088573
0.24798	0.157129
0.248359	0.13323
0.336903	0.272387
0.203657	0.231438
0.617894	0.096415
0.227919	0.123438
0.267281	0.451206
0.146114	0.199851
0.625196	0.298426
0.654334	0.705192
1.331875	0.314348
0.635444	0.216399
0.258906	0.209968
6.206447	0.530985
0.227518	0.163294
1.345298	0.486624
0.200981	0.15387
0.927471	1.33758
1.044768	0.850021
0.222557	0.17667
0.638225	0.304435
0.208295	0.10454
0.430143	0.292048
0.485877	0.172451
0.301969	0.32122
0.239421	0.207753
1.141723	0.683437
0.872345	0.762689
0.995605	0.478354
0.157662	0.136575
0.145903	0.210531
0.291094	0.1779
0.114677	0.119049
0.998445	0.85639
0.725456	0.524412
0.258795	0.178333
0.115853	0.24373
0.1038	0.193238
0.069404	0.112386
0.209634	0.073173
0.095315	0.075224
0.090188	0.139995
0.111152	0.15004
0.18023	0.090527
0.270909	0.077592
0.115811	0.09784
0.289663	0.0761
0.074445	0.062822
0.177778	0.221618
0.083873	0.107196
2.39363	1.193909
0.199685	0.116331
0.236265	0.061987
2.472668	1.914561
0.112381	0.099324
0.212311	0.080201
0.350021	0.352817
0.160871	0.065725
0.04735	0.052396
0.252403	0.069386
0.061321	0.043
0.245649	0.057381
0.029957	0.054163
1.293798	0.31359
0.840622	0.564259
0.076691	0.05349
0.263426	0.03439
0.079599	0.05358
0.076238	0.065648
0.361884	0.176216
1.159799	0.578457
0.12703	0.060817
0.110571	0.035025
0.100184	0.079147
0.077548	0.050601
0.435121	0.164073
0.282481	0.31283
6.363126	3.895472
0.077183	0.070324
0.223547	0.028209
0.151945	0.063027
0.581576	0.621959
0.074705	0.07747
0.171702	0.10094
0.167282	0.244548
0.227993	0.26615
1.310898	0.723525
0.30407	0.606598
0.67005	0.258074
0.143202	0.085124
0.428133	0.088123
0.056769	0.043069
0.94225	0.61444
0.109051	0.029222
0.574778	0.707915
0.05846	0.067158
1.236426	0.655853
0.108414	0.0558
0.156204	0.187837
0.107046	0.120046
0.097944	0.076105
0.088624	0.060274
0.340796	0.208579
0.608485	0.303423
0.109138	0.092678
0.216602	0.181316
0.075751	0.066954
0.114347	0.079692
0.244454	0.063032
0.298168	0.119214
0.382115	0.422216
0.740647	0.401522
0.05912	0.055047
0.073601	0.063273
0.07222	0.056421
0.262877	0.109492
0.06993	0.049419
0.588486	0.416184
0.10127	0.079487
0.498107	0.316776
0.11888	0.118179
0.458606	0.311809
0.435949	0.339395
0.053089	0.075802
0.080355	0.061694
0.076472	0.10175
0.071243	0.047598
